"Power","IMF1","IMF2","IMF3","IMF4","IMF5","Residue"
1430.7,-121.393268731383,-35.4068269821405,-65.6015296357672,-26.2219864473908,-23.8298024219437,1703.15341421863
1769.6,105.706266218989,-0.256905454829856,-19.5318863672701,6.97192031998828,-26.6596607574968,1703.37026604062
1844,50.1902493372287,29.4454375783777,47.8703205995741,40.4240631943689,-27.8899224388513,1703.9598517293
1797.9,-42.4849135612511,31.5105666519105,69.2126963156331,62.992267469792,-28.3648379921764,1705.03422111609
1738,-54.6892465467494,20.4872762310595,23.4568152157746,70.7257341878943,-28.6548788148057,1706.67429972683
1794.9,83.7511322319002,-10.4025265526671,-18.7271314086087,59.9904526933228,-28.6404567632677,1708.92852979932
1582.9,-39.1187411361049,-35.2006534205979,-56.6073078861264,29.6428109049724,-27.6045617688829,1711.78845330674
1534.8,-108.835060449017,-24.3142088891314,-13.3008209055939,-9.22438081184572,-24.7335434894951,1715.20801454508
1819.5,113.469881538495,29.460564378175,22.9985951393021,-45.6656874953553,-19.881399192203,1719.11804563159
1647.7,-54.6339723887455,37.1988522533536,32.1149687332206,-77.1774342715925,-13.1962153731501,1723.39380104691
1668.9,47.890244963137,-15.4818164518275,7.75774207505102,-94.0043315111936,-5.15246578354431,1727.89062670838
1475.1,-103.860501896967,-36.5133242255131,-28.6333046966416,-91.8861365366337,3.49947180384511,1732.49379555191
1692.1,41.3331189777223,-4.21141238414281,-21.6795705268304,-72.5555077824685,12.0827880603667,1737.13058365535
1784.1,29.318352133636,21.175068580458,10.4384207682288,-38.4843470744791,19.8922412863369,1741.76026430582
1890.4,83.8855908204313,9.14084831555731,22.6265526550583,2.03933517776178,26.3580256949757,1746.34964733622
1776.3,-36.0576098243824,-7.23174190609883,-0.828564952884328,38.1200508981905,31.4387387934891,1750.85912699169
1758.2,-90.6829520999712,-8.10927523750918,2.85183547412995,63.4441352618613,35.4619564425077,1755.23430015898
1995,95.1684474965835,5.34582228987153,13.4674652448554,83.0363271094554,38.5540468623772,1759.42789099686
1836.2,-76.9692375724078,6.51314015361625,-1.65651438931194,104.018969993075,40.9164370097601,1763.37720480527
1967.1,55.1101927827843,-1.49806291587317,-18.934782915886,122.792488060034,42.6468009314434,1766.9833640575
1881.7,-23.5143128633113,-3.87186860381403,-37.8398043099215,133.481251998926,43.3080658821521,1770.13666789597
1927.1,4.84231673701379,-3.81441128922904,-23.9201307275932,135.470381358964,41.7633852431592,1772.75845867768
1961.7,1.14437604764361,1.00657457134852,17.8724412188814,129.988471817895,36.9040363843988,1774.78409995983
1970.8,-2.1815445500817,7.70721900525692,44.8221539284631,115.638383687064,28.6471004737013,1776.1666874556
1970.4,34.1978262267515,5.11090167689724,47.5069975628782,88.8138933231051,17.8737829620737,1776.89659824829
1751.2,-71.7981946660506,-7.4234177165671,0.938845512781014,46.6946092599614,5.76647452513842,1777.02168308474
1742.1,-7.42938301879686,0.367701601131335,-14.3381323222218,-6.9065796225106,-6.2047160276347,1776.61110939003
1703.6,34.2811330369643,17.7370189844664,-43.8029300682,-63.0676111361064,-17.2700251428384,1775.72241432571
1741.3,170.813291609139,-9.17540977679482,-56.1007080387067,-111.388275930321,-27.2682721518483,1774.41937428853
1305.7,-224.509859836663,-25.2086040191807,-37.5392109666933,-143.373123321789,-36.4301954642624,1772.76099360859
1810.9,219.857450970339,6.25362658160501,13.6909407684776,-154.64242645841,-45.0436801893153,1770.7840883273
1907.8,256.312324173303,24.5596750989373,62.4383327577655,-150.908454654076,-53.1192579408646,1768.51738056493
1609.7,-40.7563562657429,10.898089987133,67.7780727813907,-133.649520753884,-60.5369206776079,1765.96663492871
1337.7,-257.169386273779,-2.07631275636625,1.45377902812891,-100.52125052414,-67.09680236291,1763.10997288907
1690,125.745889574523,-9.85337264628932,-56.4012139384009,-57.0029832292756,-72.3907980494645,1759.90247828891
1762.9,181.632867662471,-14.684042075151,-77.1761774630243,-7.02242557789595,-76.136178639254,1756.28595609285
1499.3,-159.414963612457,-13.8751229794686,-46.3022712727893,45.0290167991988,-78.3396098297674,1752.20295089528
1868.4,73.6613655833744,1.23184810607875,35.0580987675121,90.2292903160215,-79.3957826206117,1747.61517984763
1926.9,46.6784731754875,23.3775880778402,72.7355010019091,121.404245262864,-79.791000285988,1742.49519276789
1984.9,135.275319018693,5.07318198332542,55.6423651557523,131.854257499991,-79.7355934573164,1736.79046979956
1594,-178.519965338896,-16.2120431773428,17.5583312039559,119.799087362159,-79.0667957321016,1730.44138568222
1703.8,-18.1141484562636,-5.41375700848908,-9.6900047862662,91.0685564971723,-77.4476574336292,1723.39701118748
1909.8,223.974553081424,7.47077426504378,-12.8316964822603,49.7360685973928,-74.151980851956,1715.60228139036
1791.4,146.487635086083,4.67757448266643,-0.98929026140257,2.690686731667,-68.4888338337529,1707.02222779474
1556,-36.4689491896442,-1.86361067612297,-1.94813782668888,-41.1489052106855,-60.2251214619956,1697.65472436514
1306.9,-247.465658652697,-1.86456913469553,-7.01905673413749,-74.8358996496759,-49.4444345587323,1687.52961872994
1609.2,94.2879653742847,8.31427147756933,-42.6384019639272,-91.0023106807211,-36.45611710022,1676.69459289301
1695.6,189.792016540054,5.19233367569945,-57.5419306052607,-85.6554914490906,-21.3982942500868,1665.21136608868
1353,-152.473439924842,-22.2503688460223,-61.8507201219061,-59.4592840406317,-4.12623277271287,1653.16004570612
1710.8,87.8217770289578,-9.84587342891227,-0.293174080078605,-22.5457084713429,15.0443935436578,1640.61858540772
1721.4,-37.8999021672075,28.4889871726125,57.6124806398985,9.69898477561808,35.8211836955872,1627.67826588349
1888.5,105.835051075574,8.8703874518621,67.3542845411192,33.8717219300139,58.1099840348415,1614.45857096659
1606,-126.179488811426,-17.4515738082443,21.635514429452,45.7996791848802,81.1154709366365,1601.0803980687
1655.8,-43.9032766135319,-6.99274569916996,-27.4518321007617,43.0723868288754,103.441743993614,1587.63372359097
1853.8,164.966213366622,8.15525797534165,-48.2192456920433,31.4486594646569,123.267722399505,1574.18139248592
1542.9,-132.643986462783,0.718240947778084,-40.0997268892225,15.1607263543569,138.986347300428,1560.77839874944
1531.6,-147.701409486971,-8.38086610849823,-9.16484079723823,-0.188218415121998,149.577356814201,1547.45797799363
1830.4,115.651645595534,-0.0153973773512828,32.9244163829678,-6.62016237898977,154.218938822511,1534.24055895533
1847.7,114.931398301531,14.4178515823514,47.2899617722966,-2.56474682771247,152.4884265915,1521.13710858003
1589.8,-104.063404119227,15.5778226288103,15.4210271976754,9.87651693880521,144.820614342936,1508.167423011
1651.1,43.5976404329223,-8.95696063917625,-38.4458974490845,27.7979975179892,131.743689341002,1495.36353079635
1574.2,43.0528576278343,-32.6575493881837,-81.468460773851,48.7763021456625,113.714896932624,1482.78195345591
1439.8,-102.54274542738,-35.7283058001257,-50.9296300124492,67.4808792770898,91.0388074239068,1470.48099453896
1707.1,75.3966827916035,6.85999293554907,25.3762305726049,76.9814514572271,63.9651245964463,1458.52051764657
1679.4,-34.536258152002,55.1760315931395,109.729190950233,69.0802666478001,32.9959040061966,1446.95486495463
1742.5,100.974127001782,57.7215227271329,107.171538918353,41.9102542077156,-1.10975446125174,1435.83231160627
1491.1,11.7590188692738,25.3275521879189,58.7918151328603,7.13676706764358,-37.1201539487089,1425.20500069101
1186,-59.9300830668093,-17.3211566436033,-47.5377846038484,-31.0594624806289,-73.269929166498,1415.11841596139
1004.5,-42.0586934385287,-53.1372692509046,-127.308889724472,-70.8955239158396,-107.694618075981,1405.59499440573
879,-100.78660669276,-55.6764974225217,-123.004440161979,-99.4797888880712,-138.735583096841,1396.68291626217
1066.6,25.1765251678776,-24.0196759637853,-48.7799361773189,-109.299580634241,-164.93530011831,1388.45796772578
1105.5,-30.7924539752529,18.0917891772605,32.1372714290745,-109.73041735615,-185.203776571279,1380.99758729635
1311.9,101.864124060178,35.6040036814165,108.342516782834,-109.679917151959,-198.620313997536,1374.38958662507
1228,51.8775885599364,20.5988768671209,99.2045739932304,-107.866864458415,-204.532348170596,1368.71817320872
1065.3,-37.6749767984799,-1.37085864726828,43.7380781812457,-100.727109269492,-202.694143744702,1364.0290102787
952.2,-74.6013579555817,-14.0522385357444,-36.2555275233422,-89.6952976533115,-193.511683172194,1360.31610484017
1039.2,17.141612554906,-16.0164174349185,-65.1985705748445,-76.3969764076678,-177.889925744793,1357.56027760732
1043.4,-46.7337509693537,-4.92452889805731,-44.2134212448191,-59.4251750611864,-157.08360118573,1355.78047735915
1230,26.2286854325776,7.5609794003168,7.13151246589743,-33.2246817747831,-132.684860145586,1354.98836462158
1333.8,49.5798809336517,12.0621032469692,19.2414270513908,3.90691307400933,-106.162455189911,1355.17213088389
1359.2,11.6100564349402,2.65956153373614,20.753447471354,46.4063556630939,-78.5440891374451,1356.31466803432
1322.4,-54.6631692973634,-8.17738209296225,-12.4831108386812,89.5589602528323,-50.2530398406332,1358.41774181681
1425.3,-31.1596608786023,-6.64678760266684,-5.94094611486061,128.840032580479,-21.2647739505874,1361.47213596624
1539.9,2.84939620102523,4.62734422200378,-2.33878692289616,160.759215116949,8.55493027831926,1365.4479011046
1676.4,69.7727802463567,7.08858515052348,9.37169085213595,180.894143314456,38.9669892952233,1370.30581114131
1580.2,-41.9176837262151,-3.11676336574831,-4.1408358518874,184.406521619666,68.9651068395085,1376.00365448468
1583.7,-45.0131442879043,-9.07724718621641,-14.581864969396,172.411072827363,97.4857087535903,1382.47547486256
1681.2,15.8786692840393,-3.18862277246195,8.82417138755418,146.579087787994,123.470349782291,1389.63634453058
1715.1,34.0549154784921,5.10586055134068,25.1442699493733,107.062231116274,146.333079415569,1397.39964348895
1670.4,-2.48951072231409,11.244411924718,28.0859467253948,62.0340573758003,165.829718305408,1405.69537639099
1650.3,51.5210733765185,4.66310603500018,-21.8339197404719,19.5516444655188,181.934349744556,1414.46374611888
1473.2,-51.0003651817198,-12.721857653699,-60.1375536394878,-21.7247545056487,195.134274788638,1423.65025619192
1495.5,-20.0772067036258,-17.3040870571157,-43.6909346472848,-62.7704491619964,206.13420978885,1433.20846778117
1576.5,-0.101796053755602,-4.83452060140102,24.8482502910019,-101.809557987799,215.299085454374,1443.09853889758
1644.9,8.66575953178667,11.3546607196402,83.5831862502452,-134.702604412813,222.72725500817,1453.27174290297
1697.4,60.8898667939412,18.5146308531094,83.4160565898296,-157.245007717925,228.148877014362,1463.67557646668
1493.9,-75.1605847494997,13.1350162176403,23.1949554549526,-172.875298314547,231.332170992934,1474.27374039852
1514.1,37.9171864055168,-4.39931518975422,-50.8082077875817,-186.059003495547,232.407422287003,1485.04191778036
1479.6,64.5582495534974,-19.6320711132421,-101.145342565588,-191.9387016316,231.800037215151,1495.95782854178
1336.4,-88.7385253315305,-20.444682610078,-107.272070252899,-184.280637988798,230.13665549319,1506.99926069012
1594.9,55.8626505379882,1.07203883901949,-42.5859773205448,-165.430834454094,227.853954221124,1518.12816817651
1709.5,40.725964041234,18.4040618529919,36.7241210272263,-140.617664222382,224.971825052251,1529.29169224868
1711.7,-35.3186392849525,16.1808376532127,83.5970751803608,-114.349903023107,221.146220552276,1540.44440892221
1823.4,29.9810212639366,-0.863133074242332,115.098803460466,-88.2188870571887,215.861941669492,1551.54025373754
1749.8,-57.2347980630029,-3.87770658611847,103.92699839091,-64.2243890611231,208.665920600668,1562.54397471867
1828.7,15.7805236839711,5.25176316071193,78.9354791927199,-44.0081340815891,199.30803447067,1573.43233357352
