"Power","IMF1","IMF2","IMF3","IMF4","IMF5","Residue"
1286.2,72.702601651323,18.32983777484,27.4462511263347,-136.684285581222,-25.9757076334699,1330.38130266219
1275.3,45.4290276669867,1.33414274306138,-8.98439446215445,-82.2946048589448,-11.4883541401604,1331.30418305121
1142.2,-118.207610794436,-18.4147037144531,-37.537254515368,-18.3440414493125,2.81010609363874,1331.89350437993
1348.9,-6.92911979016642,-7.17767441877289,-33.4165116286932,47.6266352954069,16.6196903206288,1332.1769802216
1498.3,15.5010296801564,11.3235295221732,-4.86991777097369,114.48496451819,29.6659310899065,1332.19446296055
1687.7,113.23002079687,-1.98953258823676,27.7026529304109,175.200501088826,41.5780310402629,1331.97832673187
1508.5,-117.261346648555,-17.3538135748669,46.5373469073845,213.213779825501,51.798678255476,1331.56535523506
1750.7,97.6581977967543,7.55823283812255,46.2875221242948,208.576281389702,59.6386540232168,1330.98111182791
1623.9,-10.6494065649537,29.7040826995622,52.5393599363106,157.312466125113,64.7639908991419,1330.22950690483
1556.7,81.180639407589,-1.70067832397618,5.19461914036573,75.6807581914603,67.0536828162924,1329.29097876827
1221.8,-82.209551031338,-33.0697991288381,-49.464648216956,-8.26964374096997,66.6780263258357,1328.13561579227
1147.3,-97.3639360139823,-27.9943711921634,-40.3673083751716,-77.8793260026967,64.1650619060575,1326.73987967796
1197.1,-74.3437479000253,27.2810958571322,-6.80289817370062,-134.26904299933,60.1533288597003,1325.08126435622
1433,160.175275643215,53.7157117676296,18.3039106726346,-177.344760765472,55.0249000762074,1323.12496260579
985.3,-150.755775298442,-17.4341775807563,-13.7635387955398,-202.641241107176,49.065270426034,1320.82946235588
1136.2,62.9264240196047,-59.2962223381038,-12.1854833377506,-215.372828703041,41.9358535172201,1318.19225684207
1061.1,-95.8240339781498,12.266021584637,17.4475958517049,-221.491118835601,33.4405130899677,1315.26102228744
1344.8,149.575940331601,49.4202183961977,28.5964766671727,-218.886775271823,23.9936246035733,1312.10051527328
1013.2,-107.140273517202,0.607947133057236,1.54638919485986,-204.869276805953,14.2820393526766,1308.77317464256
945.3,-106.794399502021,-43.1167781268112,-31.6225094979165,-183.654083337482,5.13981356034759,1305.34795690388
1011.1,-51.5493797771277,-32.2685528316357,-47.1980183457604,-156.723343296045,-3.06409850032441,1301.90339275089
1164.2,-8.0645684556688,12.1176457473059,1.53551064143088,-129.626624566329,-10.2708238057395,1298.508860439
1420,160.313356202077,65.2264886754638,23.6968663211937,-107.60625183062,-16.8572120810966,1295.22675271298
